Hectares,MUNIC_CD,MUNIC_NOME,Polo_Nome,Polo_Tipo,UF,UGRH_ID,UGRH_Nome,din_class,din_classF,latitude,longitude
194.67231884,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-11.946732147846108,-55.865904239076876
162.86216944,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-11.935917130745052,-55.84991616176467
159.93756757,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-11.939898296916619,-55.838064766499976
101.42652545,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,WC,SAFRA DUPLA (INVERNO),-12.130242673159051,-55.84537116631814
147.01953492,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,Indefinido,INDEFINIDO,-12.136765369244399,-55.86173047071107
34.45731869,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.126162405424196,-55.801569788999956
138.56775821,5104526,Ipiranga do Norte,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.082184578868373,-56.23905187042102
136.32972946,5104526,Ipiranga do Norte,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,SC,SAFRA SIMPLES,-12.073288845499954,-56.23105043168417
92.76613049,5104526,Ipiranga do Norte,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.37874755960461,-56.216758765883675
113.71274222,5108501,Vera,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.569604580964244,-55.46049812342853
112.17920623,5108501,Vera,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,WC,SAFRA DUPLA (INVERNO),-12.578740971714236,-55.45424306257137
105.30096517,5108501,Vera,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.5781614634444,-55.44418947940736
179.28693626,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.363512396818134,-55.94415965565906
189.3576577,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.359970144190433,-55.92982746690471
124.32565889,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.67882252211107,-55.52852408651848
198.37075263,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,WC,SAFRA DUPLA (INVERNO),-12.691230152299955,-55.53281173243329
200.07878417,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.691107423333289,-55.51464873189994
197.54570417,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.70414910141375,-55.52089694248271
138.86651876,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.75727392216662,-55.6421030032083
211.80993665,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.767904113827537,-55.65067983244824
124.5670404,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.767679663124952,-55.63754269679163
199.91362581,5108501,Vera,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.694961841749956,-55.44394269382139
105.25696873,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.64180999389357,-55.79108742980847
33.36616657,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,SP,SEMIPERENE,-12.638324271930992,-55.79829132582754
31.23623551,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.765887736585322,-55.51296559880484
157.91445914,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.828006387159952,-55.75735902267996
130.03373499,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.807716362153798,-55.73020910515382
210.12662936,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.923547261666622,-55.55496790153329
161.13356007,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.935268587615338,-55.54598335203843
120.5645592,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.01575472059255,-55.490941352703665
81.93484511,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.015380861679958,-55.48020298603997
97.67651732,5104526,Ipiranga do Norte,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,Indefinido,INDEFINIDO,-12.058555315777733,-56.116498130481446
69.01739824,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.99661544338457,-55.880026876115345
165.98393345,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-11.993489392642813,-55.877020572535685
49.3343743,5104526,Ipiranga do Norte,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.137306359307646,-55.95496276273074
50.00160488,5104526,Ipiranga do Norte,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.134997811909045,-55.942090992590856
205.02507924,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-13.010493576733285,-55.86238029026663
71.21711727,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.993148849115332,-55.86719711469228
130.12191495,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.986861533967692,-55.87448719687092
32.7375304,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.978546858499946,-55.874593235954514
135.27020751,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.99847349518177,-55.84484846112116
117.7648261,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.992548512466623,-55.83644655916662
138.42149919,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.988884557937451,-55.85131647596871
138.90673879,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.980013762312455,-55.85951683746872
177.09251818,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.967830237735242,-55.86124457464704
158.26349572,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-13.059441776258016,-55.805255063903196
153.35867048,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-13.072091580068916,-55.80507853182755
95.83221835,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.126741569633284,-55.77842971169998
145.30616705,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.113837475222175,-55.79203548811107
113.72747541,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.476629504833287,-56.02274077576663
116.61957477,5108501,Vera,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.695725243291621,-55.461372300124964
163.60378154,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.962365309119948,-55.53584829167995
201.49969292,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.229381199366621,-55.33512507469995
69.81143967,5104526,Ipiranga do Norte,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,SC,SAFRA SIMPLES,-12.066789992749957,-56.10906497593746
121.14318737,5107768,Santa Rita do Trivelato,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.777387227571381,-55.42480709217854
140.96353834,5107768,Santa Rita do Trivelato,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.788816862781207,-55.426694913093705
170.28737033,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.938694157172367,-55.5161592551034
170.19324137,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,Indefinido,INDEFINIDO,-12.930356634645113,-55.52495103548384
168.89583932,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.914122690407362,-55.5129826981481
108.29584196,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.93445698333329,-55.496928552666624
106.40610532,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.942528815479957,-55.48990718315998
135.25485113,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.242186387642812,-55.332404864928534
72.39816295,5106240,Nova Ubiratã,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.098628470499955,-55.272500179433294
116.46874834,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.955218770799956,-55.51829422594996
117.72592261,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,WC,SAFRA DUPLA (INVERNO),-13.124157094147014,-55.93296189894113
101.47379041,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-13.295040588999955,-55.96423092375996
167.55985004,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.953876184719954,-55.56094204119996
96.565605,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.310209026999962,-55.95899403494995
187.23076174,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.948141248759953,-55.54041845227997
175.61524544,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.94043728429625,-55.56333401207403
139.45926944,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.21330771132138,-55.667354027321416
168.62609799,5108501,Vera,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.193779682933286,-55.57123746453328
120.23062847,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.279880818833284,-55.956866744099976
39.80812274,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,Indefinido,INDEFINIDO,-12.483168163478213,-56.01297023082604
131.20475144,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.158834798749949,-55.853282680062456
99.84155082,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.941352763593706,-55.84350510996872
100.20878075,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,SC,SAFRA SIMPLES,-12.563507338678525,-55.667848617071385
105.89760433,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,SC,SAFRA SIMPLES,-12.476025378535665,-55.618378930285665
125.21654783,5108501,Vera,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.175366912833287,-55.39403441583329
113.14437672,5108501,Vera,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.559929294548342,-55.48725964303222
85.38242306,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.502805756714233,-55.811775647214255
82.86184689,5108501,Vera,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,Indefinido,INDEFINIDO,-12.559099149999954,-55.47702455653121
74.08273859,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.494331437486442,-55.8103669906486
203.42805265,5106240,Nova Ubiratã,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.978253598823478,-55.34723366826467
125.92658287,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.496711752358927,-55.8243096145384
146.73112695,5106240,Nova Ubiratã,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.969218953933286,-55.36035715226662
195.5781943,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,WC,SAFRA DUPLA (INVERNO),-12.508207984404716,-55.97477306904759
104.95020786,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,Indefinido,INDEFINIDO,-12.446786764111065,-55.745104042036985
187.69116604,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.250163084823487,-55.85219975205878
156.81890217,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.248596576624957,-55.827498097562454
90.05440484,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,SC,SAFRA SIMPLES,-12.128827622558779,-55.82440167905878
102.41078446,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.128929982794075,-55.814897976970556
104.58601286,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.127883100558774,-55.79335751797055
184.41610386,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.544524393023764,-56.0655365293571
138.48415378,5108006,Tapurah,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.644812060828524,-56.23718011842851
151.88398508,5108006,Tapurah,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,SC,SAFRA SIMPLES,-12.618697065076876,-56.27440026992303
115.33180581,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.853038294810762,-56.18839139929726
197.10892003,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.49248626418178,-55.98500651070451
60.70474674,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.839024295062458,-56.18388420853122
94.79392657,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.828352981114243,-56.0823640940571
48.8162244,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.309873290999953,-56.01969046062494
119.49383907,5108501,Vera,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.205574796333288,-55.57429598315148
133.77888883,5107909,Sinop,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-11.72337635128567,-55.48647152542853
159.3199103,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.54991975087495,-55.95852099956247
174.67480921,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.544084456451568,-55.93922468941932
134.53275076,5107909,Sinop,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-11.711830860538413,-55.48405429494867
84.18057791,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.535736743296253,-55.95847760366663
46.10572688,5107909,Sinop,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-11.71233463109673,-55.47053780874189
229.09138671,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.52386482426918,-55.956071180692284
145.44552437,5107909,Sinop,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-11.746117994612858,-55.42732294129027
122.55942522,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.323094985249952,-56.00455906474994
200.43717231,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.516988870656204,-55.94214116768745
78.55360105,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.334667363888839,-56.08791969797218
78.63046805,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.333647745486441,-56.07821093686482
107.09056786,5106224,Nova Mutum,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.680087709627863,-55.741971161186
136.92318815,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.48954825706056,-55.99804410342419
79.36082477,5106224,Nova Mutum,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.678761041804835,-55.730666122438976
192.29046307,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.479604303763114,-55.99095913286837
77.65151297,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.479245219538418,-56.002652977269186
156.42935438,5106224,Nova Mutum,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.899003968374954,-55.7127351447291
22.66640065,5106224,Nova Mutum,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.886696962181771,-55.60409453296965
166.72536108,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,WC,SAFRA DUPLA (INVERNO),-12.539967537225756,-56.05360709132254
99.25231038,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.589024345393897,-55.86277009481813
191.67359478,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.298665696709639,-55.87062979474189
87.04998695,5108006,Tapurah,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.687383849675628,-56.3369488322432
99.94887739,5108006,Tapurah,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.681160451138844,-56.33062999044441
101.97814705,5108006,Tapurah,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.672793917787834,-56.323998596090874
106.346914,5108006,Tapurah,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.631923811624956,-56.25938520556247
21.91509948,5106224,Nova Mutum,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,SP,SEMIPERENE,-13.893840806264658,-55.60789424464702
115.85803265,5108006,Tapurah,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.636384670181776,-56.250497216848444
124.96315587,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.764621913205836,-56.10238972061761
21.82688208,5106224,Nova Mutum,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-13.886684195733292,-55.61226861959996
156.10726703,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.906756930274957,-56.21087666314995
103.50058158,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.900713763606015,-56.1987222723333
135.76228038,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.898592893999956,-56.17909654279483
106.4488807,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.897475913029366,-56.16856518202936
102.57469187,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.822666873333286,-56.0909531383333
92.04394791,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DC,SAFRA DUPLA,-12.818764413483827,-56.08149090561286
191.12012851,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.824605735578904,-56.07047278099995
109.10757952,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.828524418885669,-56.0396804680571
107.62640696,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-12.912424271821381,-56.06211718810709
103.08217164,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.901165689964241,-56.06218609857139
106.46223922,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.892504234206847,-56.0683074703103
130.62821814,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.900653041806402,-56.04407674570964
136.28767624,5105259,Lucas do Rio Verde,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,DLC,SAFRA DUPLA (LONGA),-12.889840834299953,-56.05031516249998
134.86891852,5107925,Sorriso,Alto Teles Pires,Pivô Central,MT,40,Tapajós e Interbacias Tapajós-Madeira,TC,SAFRA TRIPLA,-13.159353750137882,-55.86739095655168
